iteration,max_update,max_residual
21445,8.88178420e-16,1.93512392e+01
21446,7.77156117e-16,1.93512392e+01
21447,9.99200722e-16,1.93512392e+01
21448,8.88178420e-16,1.93512392e+01
21449,1.44328993e-15,1.93512392e+01
21450,1.22124533e-15,1.93512392e+01
21451,1.11022302e-15,1.93512392e+01
21452,8.88178420e-16,1.93512392e+01
21453,6.66133815e-16,1.93512392e+01
21454,7.77156117e-16,1.93512392e+01
21455,6.93889390e-16,1.93512392e+01
21456,8.88178420e-16,1.93512392e+01
21457,1.22124533e-15,1.93512392e+01
21458,9.99200722e-16,1.93512392e+01
21459,1.11022302e-15,1.93512392e+01
21460,8.88178420e-16,1.93512392e+01
21461,6.66133815e-16,1.93512392e+01
21462,7.77156117e-16,1.93512392e+01
21463,8.88178420e-16,1.93512392e+01
21464,9.99200722e-16,1.93512392e+01
21465,9.99200722e-16,1.93512392e+01
21466,9.43689571e-16,1.93512392e+01
21467,7.77156117e-16,1.93512392e+01
21468,7.77156117e-16,1.93512392e+01
21469,8.32667268e-16,1.93512392e+01
21470,1.22124533e-15,1.93512392e+01
21471,1.11022302e-15,1.93512392e+01
21472,8.88178420e-16,1.93512392e+01
21473,6.66133815e-16,1.93512392e+01
21474,8.88178420e-16,1.93512392e+01
21475,8.88178420e-16,1.93512392e+01
21476,7.77156117e-16,1.93512392e+01
21477,8.88178420e-16,1.93512392e+01
21478,7.77156117e-16,1.93512392e+01
21479,9.99200722e-16,1.93512392e+01
21480,1.11022302e-15,1.93512392e+01
21481,9.99200722e-16,1.93512392e+01
21482,9.99200722e-16,1.93512392e+01
21483,7.77156117e-16,1.93512392e+01
21484,8.88178420e-16,1.93512392e+01
21485,1.22124533e-15,1.93512392e+01
21486,9.99200722e-16,1.93512392e+01
21487,1.11022302e-15,1.93512392e+01
21488,9.99200722e-16,1.93512392e+01
21489,7.77156117e-16,1.93512392e+01
21490,7.77156117e-16,1.93512392e+01
21491,6.66133815e-16,1.93512392e+01
21492,5.55111512e-16,1.93512392e+01
21493,8.88178420e-16,1.93512392e+01
21494,1.11022302e-15,1.93512392e+01
21495,9.99200722e-16,1.93512392e+01
21496,1.22124533e-15,1.93512392e+01
21497,1.27675648e-15,1.93512392e+01
21498,1.27675648e-15,1.93512392e+01
21499,1.38777878e-15,1.93512392e+01
21500,8.88178420e-16,1.93512392e+01
21501,5.55111512e-16,1.93512392e+01
21502,6.66133815e-16,1.93512392e+01
21503,7.77156117e-16,1.93512392e+01
21504,6.66133815e-16,1.93512392e+01
21505,5.55111512e-16,1.93512392e+01
21506,6.66133815e-16,1.93512392e+01
21507,7.77156117e-16,1.93512392e+01
21508,7.77156117e-16,1.93512392e+01
21509,6.66133815e-16,1.93512392e+01
21510,9.99200722e-16,1.93512392e+01
21511,1.22124533e-15,1.93512392e+01
21512,8.88178420e-16,1.93512392e+01
21513,6.66133815e-16,1.93512392e+01
21514,7.77156117e-16,1.93512392e+01
21515,1.11022302e-15,1.93512392e+01
21516,1.11022302e-15,1.93512392e+01
21517,1.77635684e-15,1.93512392e+01
21518,1.44328993e-15,1.93512392e+01
21519,7.77156117e-16,1.93512392e+01
21520,7.77156117e-16,1.93512392e+01
21521,6.66133815e-16,1.93512392e+01
21522,1.11022302e-15,1.93512392e+01
21523,9.99200722e-16,1.93512392e+01
21524,9.99200722e-16,1.93512392e+01
21525,9.43689571e-16,1.93512392e+01
21526,7.77156117e-16,1.93512392e+01
21527,6.66133815e-16,1.93512392e+01
21528,7.49400542e-16,1.93512392e+01
21529,7.77156117e-16,1.93512392e+01
21530,8.88178420e-16,1.93512392e+01
21531,1.11022302e-15,1.93512392e+01
21532,1.22124533e-15,1.93512392e+01
21533,1.22124533e-15,1.93512392e+01
21534,1.33226763e-15,1.93512392e+01
21535,8.32667268e-16,1.93512392e+01
21536,1.11022302e-15,1.93512392e+01
21537,1.11022302e-15,1.93512392e+01
21538,6.66133815e-16,1.93512392e+01
21539,7.77156117e-16,1.93512392e+01
21540,9.99200722e-16,1.93512392e+01
21541,9.99200722e-16,1.93512392e+01
21542,9.99200722e-16,1.93512392e+01
21543,7.77156117e-16,1.93512392e+01
21544,7.77156117e-16,1.93512392e+01
21545,9.99200722e-16,1.93512392e+01
21546,1.05471187e-15,1.93512392e+01
21547,1.05471187e-15,1.93512392e+01
21548,1.11022302e-15,1.93512392e+01
21549,8.88178420e-16,1.93512392e+01
21550,9.99200722e-16,1.93512392e+01
21551,6.66133815e-16,1.93512392e+01
21552,7.77156117e-16,1.93512392e+01
21553,8.88178420e-16,1.93512392e+01
21554,1.11022302e-15,1.93512392e+01
21555,8.88178420e-16,1.93512392e+01
21556,8.32667268e-16,1.93512392e+01
21557,6.66133815e-16,1.93512392e+01
21558,6.93889390e-16,1.93512392e+01
21559,7.77156117e-16,1.93512392e+01
21560,9.99200722e-16,1.93512392e+01
21561,8.32667268e-16,1.93512392e+01
21562,1.11022302e-15,1.93512392e+01
21563,1.11022302e-15,1.93512392e+01
21564,9.15933995e-16,1.93512392e+01
21565,6.93889390e-16,1.93512392e+01
21566,6.66133815e-16,1.93512392e+01
21567,6.66133815e-16,1.93512392e+01
21568,7.77156117e-16,1.93512392e+01
21569,6.66133815e-16,1.93512392e+01
21570,5.55111512e-16,1.93512392e+01
21571,5.55111512e-16,1.93512392e+01
21572,6.10622664e-16,1.93512392e+01
21573,5.55111512e-16,1.93512392e+01
21574,6.66133815e-16,1.93512392e+01
21575,5.55111512e-16,1.93512392e+01
21576,5.82867088e-16,1.93512392e+01
21577,6.66133815e-16,1.93512392e+01
21578,6.66133815e-16,1.93512392e+01
21579,7.77156117e-16,1.93512392e+01
21580,8.88178420e-16,1.93512392e+01
21581,8.88178420e-16,1.93512392e+01
21582,6.66133815e-16,1.93512392e+01
21583,7.77156117e-16,1.93512392e+01
21584,8.88178420e-16,1.93512392e+01
21585,9.99200722e-16,1.93512392e+01
21586,7.77156117e-16,1.93512392e+01
21587,1.22124533e-15,1.93512392e+01
21588,8.88178420e-16,1.93512392e+01
21589,7.21644966e-16,1.93512392e+01
21590,7.77156117e-16,1.93512392e+01
21591,9.99200722e-16,1.93512392e+01
21592,1.16573418e-15,1.93512392e+01
21593,9.99200722e-16,1.93512392e+01
21594,8.88178420e-16,1.93512392e+01
21595,8.88178420e-16,1.93512392e+01
21596,7.77156117e-16,1.93512392e+01
21597,8.88178420e-16,1.93512392e+01
21598,8.32667268e-16,1.93512392e+01
21599,8.32667268e-16,1.93512392e+01
21600,1.11022302e-15,1.93512392e+01
21601,1.13797860e-15,1.93512392e+01
21602,9.15933995e-16,1.93512392e+01
21603,6.10622664e-16,1.93512392e+01
21604,8.04911693e-16,1.93512392e+01
21605,8.60422844e-16,1.93512392e+01
21606,6.38378239e-16,1.93512392e+01
21607,5.68989300e-16,1.93512392e+01
21608,5.55111512e-16,1.93512392e+01
21609,5.55111512e-16,1.93512392e+01
21610,5.55111512e-16,1.93512392e+01
21611,6.66133815e-16,1.93512392e+01
21612,7.77156117e-16,1.93512392e+01
21613,6.66133815e-16,1.93512392e+01
21614,6.66133815e-16,1.93512392e+01
21615,8.88178420e-16,1.93512392e+01
21616,8.88178420e-16,1.93512392e+01
21617,8.88178420e-16,1.93512392e+01
21618,8.88178420e-16,1.93512392e+01
21619,6.66133815e-16,1.93512392e+01
21620,9.99200722e-16,1.93512392e+01
21621,7.77156117e-16,1.93512392e+01
21622,6.66133815e-16,1.93512392e+01
21623,1.11022302e-15,1.93512392e+01
21624,8.88178420e-16,1.93512392e+01
21625,1.05471187e-15,1.93512392e+01
21626,8.88178420e-16,1.93512392e+01
21627,8.60422844e-16,1.93512392e+01
21628,8.32667268e-16,1.93512392e+01
21629,8.88178420e-16,1.93512392e+01
21630,7.77156117e-16,1.93512392e+01
21631,8.88178420e-16,1.93512392e+01
21632,1.05471187e-15,1.93512392e+01
21633,9.99200722e-16,1.93512392e+01
21634,9.99200722e-16,1.93512392e+01
21635,7.77156117e-16,1.93512392e+01
21636,8.32667268e-16,1.93512392e+01
21637,8.32667268e-16,1.93512392e+01
21638,7.77156117e-16,1.93512392e+01
21639,9.43689571e-16,1.93512392e+01
21640,5.55111512e-16,1.93512392e+01
21641,8.88178420e-16,1.93512392e+01
21642,9.99200722e-16,1.93512392e+01
21643,8.88178420e-16,1.93512392e+01
21644,6.66133815e-16,1.93512392e+01
21645,5.55111512e-16,1.93512392e+01
21646,7.77156117e-16,1.93512392e+01
21647,7.77156117e-16,1.93512392e+01
21648,6.66133815e-16,1.93512392e+01
21649,8.88178420e-16,1.93512392e+01
21650,1.44328993e-15,1.93512392e+01
21651,8.88178420e-16,1.93512392e+01
21652,9.71445147e-16,1.93512392e+01
21653,9.99200722e-16,1.93512392e+01
21654,8.88178420e-16,1.93512392e+01
21655,8.46545056e-16,1.93512392e+01
21656,7.91033905e-16,1.93512392e+01
21657,7.07767178e-16,1.93512392e+01
21658,8.04911693e-16,1.93512392e+01
21659,1.22124533e-15,1.93512392e+01
21660,7.77156117e-16,1.93512392e+01
21661,6.66133815e-16,1.93512392e+01
21662,1.11022302e-15,1.93512392e+01
21663,8.88178420e-16,1.93512392e+01
21664,9.99200722e-16,1.93512392e+01
21665,7.77156117e-16,1.93512392e+01
21666,7.77156117e-16,1.93512392e+01
21667,8.88178420e-16,1.93512392e+01
21668,8.88178420e-16,1.93512392e+01
21669,8.88178420e-16,1.93512392e+01
21670,9.99200722e-16,1.93512392e+01
21671,9.43689571e-16,1.93512392e+01
21672,8.88178420e-16,1.93512392e+01
21673,7.21644966e-16,1.93512392e+01
21674,6.66133815e-16,1.93512392e+01
21675,9.99200722e-16,1.93512392e+01
21676,1.22124533e-15,1.93512392e+01
21677,8.88178420e-16,1.93512392e+01
21678,8.88178420e-16,1.93512392e+01
21679,9.99200722e-16,1.93512392e+01
21680,6.93889390e-16,1.93512392e+01
21681,6.66133815e-16,1.93512392e+01
21682,7.77156117e-16,1.93512392e+01
21683,9.99200722e-16,1.93512392e+01
21684,8.88178420e-16,1.93512392e+01
21685,1.05471187e-15,1.93512392e+01
21686,8.32667268e-16,1.93512392e+01
21687,7.77156117e-16,1.93512392e+01
21688,9.43689571e-16,1.93512392e+01
21689,8.88178420e-16,1.93512392e+01
21690,7.77156117e-16,1.93512392e+01
21691,7.77156117e-16,1.93512392e+01
21692,7.21644966e-16,1.93512392e+01
21693,7.77156117e-16,1.93512392e+01
21694,9.99200722e-16,1.93512392e+01
21695,8.88178420e-16,1.93512392e+01
21696,8.32667268e-16,1.93512392e+01
21697,6.66133815e-16,1.93512392e+01
21698,6.66133815e-16,1.93512392e+01
21699,7.21644966e-16,1.93512392e+01
21700,7.77156117e-16,1.93512392e+01
21701,5.55111512e-16,1.93512392e+01
21702,7.77156117e-16,1.93512392e+01
21703,7.77156117e-16,1.93512392e+01
21704,6.66133815e-16,1.93512392e+01
21705,7.77156117e-16,1.93512392e+01
21706,6.66133815e-16,1.93512392e+01
21707,6.66133815e-16,1.93512392e+01
21708,8.88178420e-16,1.93512392e+01
21709,9.99200722e-16,1.93512392e+01
21710,8.88178420e-16,1.93512392e+01
21711,8.32667268e-16,1.93512392e+01
21712,7.77156117e-16,1.93512392e+01
21713,6.66133815e-16,1.93512392e+01
21714,6.66133815e-16,1.93512392e+01
21715,8.88178420e-16,1.93512392e+01
21716,8.88178420e-16,1.93512392e+01
21717,8.88178420e-16,1.93512392e+01
21718,1.33226763e-15,1.93512392e+01
21719,1.22124533e-15,1.93512392e+01
21720,9.99200722e-16,1.93512392e+01
21721,7.77156117e-16,1.93512392e+01
21722,7.77156117e-16,1.93512392e+01
21723,7.77156117e-16,1.93512392e+01
21724,6.66133815e-16,1.93512392e+01
21725,8.88178420e-16,1.93512392e+01
21726,1.44328993e-15,1.93512392e+01
21727,8.32667268e-16,1.93512392e+01
21728,6.66133815e-16,1.93512392e+01
21729,5.55111512e-16,1.93512392e+01
21730,4.44089210e-16,1.93512392e+01
21731,6.66133815e-16,1.93512392e+01
21732,8.88178420e-16,1.93512392e+01
21733,9.99200722e-16,1.93512392e+01
21734,1.11022302e-15,1.93512392e+01
21735,1.22124533e-15,1.93512392e+01
21736,9.99200722e-16,1.93512392e+01
21737,1.33226763e-15,1.93512392e+01
21738,1.55431223e-15,1.93512392e+01
21739,8.88178420e-16,1.93512392e+01
21740,6.66133815e-16,1.93512392e+01
21741,5.55111512e-16,1.93512392e+01
21742,5.55111512e-16,1.93512392e+01
21743,8.88178420e-16,1.93512392e+01
21744,8.88178420e-16,1.93512392e+01
21745,9.99200722e-16,1.93512392e+01
21746,1.11022302e-15,1.93512392e+01
21747,1.44328993e-15,1.93512392e+01
21748,9.99200722e-16,1.93512392e+01
21749,1.22124533e-15,1.93512392e+01
21750,1.44328993e-15,1.93512392e+01
21751,1.22124533e-15,1.93512392e+01
21752,1.11022302e-15,1.93512392e+01
21753,1.33226763e-15,1.93512392e+01
21754,8.88178420e-16,1.93512392e+01
21755,7.77156117e-16,1.93512392e+01
21756,6.66133815e-16,1.93512392e+01
21757,5.55111512e-16,1.93512392e+01
21758,7.21644966e-16,1.93512392e+01
21759,8.32667268e-16,1.93512392e+01
21760,7.77156117e-16,1.93512392e+01
21761,1.22124533e-15,1.93512392e+01
21762,1.44328993e-15,1.93512392e+01
21763,1.11022302e-15,1.93512392e+01
21764,1.11022302e-15,1.93512392e+01
21765,9.99200722e-16,1.93512392e+01
21766,7.77156117e-16,1.93512392e+01
21767,6.66133815e-16,1.93512392e+01
21768,6.10622664e-16,1.93512392e+01
21769,5.55111512e-16,1.93512392e+01
21770,6.10622664e-16,1.93512392e+01
21771,8.88178420e-16,1.93512392e+01
21772,7.77156117e-16,1.93512392e+01
21773,6.66133815e-16,1.93512392e+01
21774,1.22124533e-15,1.93512392e+01
21775,1.33226763e-15,1.93512392e+01
21776,1.11022302e-15,1.93512392e+01
21777,6.66133815e-16,1.93512392e+01
21778,8.88178420e-16,1.93512392e+01
21779,8.88178420e-16,1.93512392e+01
21780,6.66133815e-16,1.93512392e+01
21781,8.32667268e-16,1.93512392e+01
21782,7.77156117e-16,1.93512392e+01
21783,8.88178420e-16,1.93512392e+01
21784,8.88178420e-16,1.93512392e+01
21785,6.66133815e-16,1.93512392e+01
21786,6.66133815e-16,1.93512392e+01
21787,8.88178420e-16,1.93512392e+01
21788,1.44328993e-15,1.93512392e+01
21789,1.11022302e-15,1.93512392e+01
21790,1.22124533e-15,1.93512392e+01
21791,9.99200722e-16,1.93512392e+01
21792,1.05471187e-15,1.93512392e+01
21793,8.88178420e-16,1.93512392e+01
21794,1.33226763e-15,1.93512392e+01
21795,9.99200722e-16,1.93512392e+01
21796,1.11022302e-15,1.93512392e+01
21797,9.43689571e-16,1.93512392e+01
21798,1.22124533e-15,1.93512392e+01
21799,9.99200722e-16,1.93512392e+01
21800,9.15933995e-16,1.93512392e+01
21801,9.43689571e-16,1.93512392e+01
21802,7.77156117e-16,1.93512392e+01
21803,7.77156117e-16,1.93512392e+01
21804,9.99200722e-16,1.93512392e+01
21805,7.77156117e-16,1.93512392e+01
21806,9.99200722e-16,1.93512392e+01
21807,6.66133815e-16,1.93512392e+01
21808,9.99200722e-16,1.93512392e+01
21809,1.11022302e-15,1.93512392e+01
21810,7.77156117e-16,1.93512392e+01
21811,7.21644966e-16,1.93512392e+01
21812,7.77156117e-16,1.93512392e+01
21813,7.77156117e-16,1.93512392e+01
21814,9.43689571e-16,1.93512392e+01
21815,1.22124533e-15,1.93512392e+01
21816,8.88178420e-16,1.93512392e+01
21817,1.22124533e-15,1.93512392e+01
21818,9.99200722e-16,1.93512392e+01
21819,7.77156117e-16,1.93512392e+01
21820,1.22124533e-15,1.93512392e+01
21821,1.11022302e-15,1.93512392e+01
21822,1.11022302e-15,1.93512392e+01
21823,1.33226763e-15,1.93512392e+01
21824,1.55431223e-15,1.93512392e+01
21825,1.55431223e-15,1.93512392e+01
21826,1.33226763e-15,1.93512392e+01
21827,1.11022302e-15,1.93512392e+01
21828,8.88178420e-16,1.93512392e+01
21829,9.43689571e-16,1.93512392e+01
21830,8.04911693e-16,1.93512392e+01
21831,7.77156117e-16,1.93512392e+01
21832,8.88178420e-16,1.93512392e+01
21833,7.77156117e-16,1.93512392e+01
21834,5.55111512e-16,1.93512392e+01
21835,7.77156117e-16,1.93512392e+01
21836,1.33226763e-15,1.93512392e+01
21837,1.77635684e-15,1.93512392e+01
21838,1.44328993e-15,1.93512392e+01
21839,1.11022302e-15,1.93512392e+01
21840,8.88178420e-16,1.93512392e+01
21841,7.77156117e-16,1.93512392e+01
21842,6.66133815e-16,1.93512392e+01
21843,7.77156117e-16,1.93512392e+01
21844,6.66133815e-16,1.93512392e+01
21845,6.66133815e-16,1.93512392e+01
21846,5.55111512e-16,1.93512392e+01
21847,4.99600361e-16,1.93512392e+01
21848,8.88178420e-16,1.93512392e+01
21849,1.22124533e-15,1.93512392e+01
21850,1.22124533e-15,1.93512392e+01
21851,1.11022302e-15,1.93512392e+01
21852,8.88178420e-16,1.93512392e+01
21853,9.99200722e-16,1.93512392e+01
21854,7.77156117e-16,1.93512392e+01
21855,7.77156117e-16,1.93512392e+01
21856,8.88178420e-16,1.93512392e+01
21857,1.16573418e-15,1.93512392e+01
21858,1.16573418e-15,1.93512392e+01
21859,1.38777878e-15,1.93512392e+01
21860,1.38777878e-15,1.93512392e+01
21861,1.22124533e-15,1.93512392e+01
21862,1.02695630e-15,1.93512392e+01
21863,7.77156117e-16,1.93512392e+01
21864,6.66133815e-16,1.93512392e+01
21865,8.88178420e-16,1.93512392e+01
21866,1.11022302e-15,1.93512392e+01
21867,1.16573418e-15,1.93512392e+01
21868,7.77156117e-16,1.93512392e+01
21869,7.77156117e-16,1.93512392e+01
21870,7.77156117e-16,1.93512392e+01
21871,8.88178420e-16,1.93512392e+01
21872,8.88178420e-16,1.93512392e+01
21873,1.11022302e-15,1.93512392e+01
21874,8.88178420e-16,1.93512392e+01
21875,1.11022302e-15,1.93512392e+01
21876,8.88178420e-16,1.93512392e+01
21877,9.99200722e-16,1.93512392e+01
21878,1.22124533e-15,1.93512392e+01
21879,1.11022302e-15,1.93512392e+01
21880,9.43689571e-16,1.93512392e+01
21881,6.66133815e-16,1.93512392e+01
21882,6.10622664e-16,1.93512392e+01
21883,6.10622664e-16,1.93512392e+01
21884,8.88178420e-16,1.93512392e+01
21885,9.99200722e-16,1.93512392e+01
21886,1.27675648e-15,1.93512392e+01
21887,8.88178420e-16,1.93512392e+01
21888,7.21644966e-16,1.93512392e+01
21889,8.88178420e-16,1.93512392e+01
21890,9.99200722e-16,1.93512392e+01
21891,1.11022302e-15,1.93512392e+01
21892,1.11022302e-15,1.93512392e+01
21893,6.66133815e-16,1.93512392e+01
21894,1.11022302e-15,1.93512392e+01
21895,8.88178420e-16,1.93512392e+01
21896,6.66133815e-16,1.93512392e+01
21897,7.21644966e-16,1.93512392e+01
21898,8.32667268e-16,1.93512392e+01
21899,8.32667268e-16,1.93512392e+01
21900,7.77156117e-16,1.93512392e+01
21901,7.77156117e-16,1.93512392e+01
21902,1.22124533e-15,1.93512392e+01
21903,8.88178420e-16,1.93512392e+01
21904,5.55111512e-16,1.93512392e+01
21905,7.77156117e-16,1.93512392e+01
21906,1.11022302e-15,1.93512392e+01
21907,9.99200722e-16,1.93512392e+01
21908,9.43689571e-16,1.93512392e+01
21909,1.11022302e-15,1.93512392e+01
21910,8.88178420e-16,1.93512392e+01
21911,6.66133815e-16,1.93512392e+01
21912,6.66133815e-16,1.93512392e+01
21913,9.99200722e-16,1.93512392e+01
21914,9.43689571e-16,1.93512392e+01
21915,1.11022302e-15,1.93512392e+01
21916,8.88178420e-16,1.93512392e+01
21917,9.99200722e-16,1.93512392e+01
21918,6.66133815e-16,1.93512392e+01
21919,1.11022302e-15,1.93512392e+01
21920,9.99200722e-16,1.93512392e+01
21921,1.55431223e-15,1.93512392e+01
21922,9.99200722e-16,1.93512392e+01
21923,8.88178420e-16,1.93512392e+01
21924,9.99200722e-16,1.93512392e+01
21925,1.11022302e-15,1.93512392e+01
21926,1.49880108e-15,1.93512392e+01
21927,8.88178420e-16,1.93512392e+01
21928,8.32667268e-16,1.93512392e+01
21929,6.66133815e-16,1.93512392e+01
21930,5.55111512e-16,1.93512392e+01
21931,6.66133815e-16,1.93512392e+01
21932,6.66133815e-16,1.93512392e+01
21933,4.99600361e-16,1.93512392e+01
21934,6.66133815e-16,1.93512392e+01
21935,8.32667268e-16,1.93512392e+01
21936,1.11022302e-15,1.93512392e+01
21937,9.99200722e-16,1.93512392e+01
21938,1.16573418e-15,1.93512392e+01
21939,1.11022302e-15,1.93512392e+01
21940,8.88178420e-16,1.93512392e+01
21941,7.21644966e-16,1.93512392e+01
21942,7.21644966e-16,1.93512392e+01
21943,8.88178420e-16,1.93512392e+01
21944,8.88178420e-16,1.93512392e+01
21945,7.77156117e-16,1.93512392e+01
21946,6.10622664e-16,1.93512392e+01
21947,7.77156117e-16,1.93512392e+01
21948,6.66133815e-16,1.93512392e+01
21949,4.44089210e-16,1.93512392e+01
21950,5.55111512e-16,1.93512392e+01
21951,5.55111512e-16,1.93512392e+01
21952,6.10622664e-16,1.93512392e+01
21953,8.88178420e-16,1.93512392e+01
21954,7.77156117e-16,1.93512392e+01
21955,7.77156117e-16,1.93512392e+01
21956,7.77156117e-16,1.93512392e+01
21957,4.44089210e-16,1.93512392e+01
21958,6.66133815e-16,1.93512392e+01
21959,5.55111512e-16,1.93512392e+01
21960,5.55111512e-16,1.93512392e+01
21961,9.99200722e-16,1.93512392e+01
21962,7.77156117e-16,1.93512392e+01
21963,1.16573418e-15,1.93512392e+01
21964,8.32667268e-16,1.93512392e+01
21965,5.55111512e-16,1.93512392e+01
21966,6.66133815e-16,1.93512392e+01
21967,8.88178420e-16,1.93512392e+01
21968,7.77156117e-16,1.93512392e+01
21969,8.88178420e-16,1.93512392e+01
21970,6.66133815e-16,1.93512392e+01
21971,6.66133815e-16,1.93512392e+01
21972,5.55111512e-16,1.93512392e+01
21973,6.10622664e-16,1.93512392e+01
21974,6.66133815e-16,1.93512392e+01
21975,6.66133815e-16,1.93512392e+01
21976,7.21644966e-16,1.93512392e+01
21977,6.66133815e-16,1.93512392e+01
21978,7.77156117e-16,1.93512392e+01
21979,6.66133815e-16,1.93512392e+01
21980,6.66133815e-16,1.93512392e+01
21981,7.77156117e-16,1.93512392e+01
21982,9.99200722e-16,1.93512392e+01
21983,1.05471187e-15,1.93512392e+01
21984,1.11022302e-15,1.93512392e+01
21985,1.16573418e-15,1.93512392e+01
21986,8.88178420e-16,1.93512392e+01
21987,7.77156117e-16,1.93512392e+01
21988,7.77156117e-16,1.93512392e+01
21989,1.11022302e-15,1.93512392e+01
21990,1.11022302e-15,1.93512392e+01
21991,9.99200722e-16,1.93512392e+01
21992,1.05471187e-15,1.93512392e+01
21993,9.99200722e-16,1.93512392e+01
21994,1.33226763e-15,1.93512392e+01
21995,1.22124533e-15,1.93512392e+01
21996,1.22124533e-15,1.93512392e+01
21997,1.33226763e-15,1.93512392e+01
21998,1.22124533e-15,1.93512392e+01
21999,9.99200722e-16,1.93512392e+01
22000,1.05471187e-15,1.93512392e+01
22001,8.32667268e-16,1.93512392e+01
22002,6.66133815e-16,1.93512392e+01
22003,8.88178420e-16,1.93512392e+01
22004,8.88178420e-16,1.93512392e+01
22005,1.11022302e-15,1.93512392e+01
22006,1.22124533e-15,1.93512392e+01
22007,1.11022302e-15,1.93512392e+01
22008,1.11022302e-15,1.93512392e+01
22009,8.88178420e-16,1.93512392e+01
22010,1.05471187e-15,1.93512392e+01
22011,1.05471187e-15,1.93512392e+01
22012,8.32667268e-16,1.93512392e+01
22013,7.77156117e-16,1.93512392e+01
22014,9.99200722e-16,1.93512392e+01
22015,9.43689571e-16,1.93512392e+01
22016,8.88178420e-16,1.93512392e+01
22017,8.32667268e-16,1.93512392e+01
22018,8.88178420e-16,1.93512392e+01
22019,6.66133815e-16,1.93512392e+01
22020,7.77156117e-16,1.93512392e+01
22021,9.99200722e-16,1.93512392e+01
22022,7.77156117e-16,1.93512392e+01
22023,7.77156117e-16,1.93512392e+01
22024,7.77156117e-16,1.93512392e+01
22025,7.77156117e-16,1.93512392e+01
22026,5.55111512e-16,1.93512392e+01
22027,6.66133815e-16,1.93512392e+01
22028,7.77156117e-16,1.93512392e+01
22029,8.88178420e-16,1.93512392e+01
22030,1.22124533e-15,1.93512392e+01
22031,1.44328993e-15,1.93512392e+01
22032,7.21644966e-16,1.93512392e+01
22033,9.43689571e-16,1.93512392e+01
22034,8.88178420e-16,1.93512392e+01
22035,9.99200722e-16,1.93512392e+01
22036,8.88178420e-16,1.93512392e+01
22037,1.11022302e-15,1.93512392e+01
22038,8.88178420e-16,1.93512392e+01
22039,7.77156117e-16,1.93512392e+01
22040,6.66133815e-16,1.93512392e+01
22041,8.88178420e-16,1.93512392e+01
22042,6.10622664e-16,1.93512392e+01
22043,6.66133815e-16,1.93512392e+01
22044,7.77156117e-16,1.93512392e+01
22045,8.88178420e-16,1.93512392e+01
22046,6.10622664e-16,1.93512392e+01
22047,6.66133815e-16,1.93512392e+01
22048,9.99200722e-16,1.93512392e+01
22049,8.88178420e-16,1.93512392e+01
22050,6.66133815e-16,1.93512392e+01
22051,7.77156117e-16,1.93512392e+01
22052,1.11022302e-15,1.93512392e+01
22053,8.32667268e-16,1.93512392e+01
22054,6.93889390e-16,1.93512392e+01
22055,5.55111512e-16,1.93512392e+01
22056,7.77156117e-16,1.93512392e+01
22057,8.88178420e-16,1.93512392e+01
22058,9.99200722e-16,1.93512392e+01
22059,1.11022302e-15,1.93512392e+01
22060,8.88178420e-16,1.93512392e+01
22061,9.99200722e-16,1.93512392e+01
22062,7.77156117e-16,1.93512392e+01
22063,5.68989300e-16,1.93512392e+01
22064,6.66133815e-16,1.93512392e+01
22065,8.88178420e-16,1.93512392e+01
22066,9.99200722e-16,1.93512392e+01
22067,7.77156117e-16,1.93512392e+01
22068,7.21644966e-16,1.93512392e+01
22069,9.99200722e-16,1.93512392e+01
22070,7.77156117e-16,1.93512392e+01
22071,1.22124533e-15,1.93512392e+01
22072,1.55431223e-15,1.93512392e+01
22073,1.22124533e-15,1.93512392e+01
22074,9.43689571e-16,1.93512392e+01
22075,7.77156117e-16,1.93512392e+01
22076,7.21644966e-16,1.93512392e+01
22077,6.66133815e-16,1.93512392e+01
22078,5.55111512e-16,1.93512392e+01
22079,8.88178420e-16,1.93512392e+01
22080,1.44328993e-15,1.93512392e+01
22081,1.77635684e-15,1.93512392e+01
22082,1.99840144e-15,1.93512392e+01
22083,9.99200722e-16,1.93512392e+01
22084,1.11022302e-15,1.93512392e+01
22085,1.11022302e-15,1.93512392e+01
22086,9.99200722e-16,1.93512392e+01
22087,6.66133815e-16,1.93512392e+01
22088,8.88178420e-16,1.93512392e+01
22089,9.99200722e-16,1.93512392e+01
22090,8.88178420e-16,1.93512392e+01
22091,1.13797860e-15,1.93512392e+01
22092,8.60422844e-16,1.93512392e+01
22093,8.88178420e-16,1.93512392e+01
22094,7.77156117e-16,1.93512392e+01
22095,6.66133815e-16,1.93512392e+01
22096,7.77156117e-16,1.93512392e+01
22097,6.66133815e-16,1.93512392e+01
22098,6.66133815e-16,1.93512392e+01
22099,8.32667268e-16,1.93512392e+01
22100,8.88178420e-16,1.93512392e+01
22101,9.99200722e-16,1.93512392e+01
22102,7.77156117e-16,1.93512392e+01
22103,1.11022302e-15,1.93512392e+01
22104,9.99200722e-16,1.93512392e+01
22105,9.43689571e-16,1.93512392e+01
22106,1.11022302e-15,1.93512392e+01
22107,1.11022302e-15,1.93512392e+01
22108,1.33226763e-15,1.93512392e+01
22109,1.11022302e-15,1.93512392e+01
22110,6.66133815e-16,1.93512392e+01
