rho,z,V_numerical,V_analytical,epsilon
0.43750000,-0.28750000,0.00625609,0.01810626,4.00000000
0.43750000,-0.27500000,0.00646791,0.01835653,4.00000000
0.43750000,-0.26250000,0.00668558,0.01861175,4.00000000
0.43750000,-0.25000000,0.00690919,0.01887194,4.00000000
0.43750000,-0.23750000,0.00713882,0.01913714,4.00000000
0.43750000,-0.22500000,0.00737454,0.01940734,4.00000000
0.43750000,-0.21250000,0.00761642,0.01968254,4.00000000
0.43750000,-0.20000000,0.00786448,0.01996272,4.00000000
0.43750000,-0.18750000,0.00811874,0.02024784,4.00000000
0.43750000,-0.17500000,0.00837921,0.02053783,4.00000000
0.43750000,-0.16250000,0.00864585,0.02083262,4.00000000
0.43750000,-0.15000000,0.00891860,0.02113209,4.00000000
0.43750000,-0.13750000,0.00919739,0.02143610,4.00000000
0.43750000,-0.12500000,0.00948207,0.02174449,4.00000000
0.43750000,-0.11250000,0.00977250,0.02205704,4.00000000
0.43750000,-0.10000000,0.01006846,0.02237351,4.00000000
0.43750000,-0.08750000,0.01036970,0.02269362,4.00000000
0.43750000,-0.07500000,0.01067590,0.02301704,4.00000000
0.43750000,-0.06250000,0.01098670,0.02334338,4.00000000
0.43750000,-0.05000000,0.01130167,0.02367222,4.00000000
0.43750000,-0.03750000,0.01162032,0.02400306,4.00000000
0.43750000,-0.02500000,0.01194207,0.02433536,4.00000000
0.43750000,-0.01250000,0.01226627,0.02466852,4.00000000
0.43750000,0.00000000,0.01259220,0.05000369,2.00000000
0.43750000,0.01250000,0.01324497,0.05133529,2.00000000
0.43750000,0.02500000,0.01389694,0.05266258,2.00000000
0.43750000,0.03750000,0.01454631,0.05398222,2.00000000
0.43750000,0.05000000,0.01519115,0.05529075,2.00000000
0.43750000,0.06250000,0.01582948,0.05658455,2.00000000
0.43750000,0.07500000,0.01645919,0.05785985,2.00000000
0.43750000,0.08750000,0.01707807,0.05911276,2.00000000
0.43750000,0.10000000,0.01768383,0.06033927,2.00000000
0.43750000,0.11250000,0.01827410,0.06153523,2.00000000
0.43750000,0.12500000,0.01884644,0.06269646,2.00000000
0.43750000,0.13750000,0.01939834,0.06381868,2.00000000
0.43750000,0.15000000,0.01992729,0.06489761,2.00000000
0.43750000,0.16250000,0.02043074,0.06592899,2.00000000
0.43750000,0.17500000,0.02090618,0.06690862,2.00000000
0.43750000,0.18750000,0.02135114,0.06783241,2.00000000
0.43750000,0.20000000,0.02176325,0.06869645,2.00000000
0.43750000,0.21250000,0.02214024,0.06949704,2.00000000
0.43750000,0.22500000,0.02248001,0.07023075,2.00000000
0.43750000,0.23750000,0.02278066,0.07089450,2.00000000
0.43750000,0.25000000,0.02304051,0.07148556,2.00000000
0.43750000,0.26250000,0.02325813,0.07200168,2.00000000
0.43750000,0.27500000,0.02343239,0.07244103,2.00000000
0.43750000,0.28750000,0.02356248,0.07280232,2.00000000
0.43750000,0.30000000,0.02364791,0.07308479,2.00000000
0.43750000,0.31250000,0.02368851,0.07328822,2.00000000
0.43750000,0.32500000,0.02368449,0.07341292,2.00000000
0.43750000,0.33750000,0.02363636,0.07345978,2.00000000
0.43750000,0.35000000,0.02354499,0.07343020,2.00000000
0.43750000,0.36250000,0.02341154,0.07332608,2.00000000
0.43750000,0.37500000,0.02323744,0.07314977,2.00000000
0.43750000,0.38750000,0.02302440,0.07290408,2.00000000
0.43750000,0.40000000,0.02277434,0.07259213,2.00000000
0.43750000,0.41250000,0.02248935,0.07221741,2.00000000
0.43750000,0.42500000,0.02217170,0.07178364,2.00000000
0.43750000,0.43750000,0.02182373,0.07129472,2.00000000
0.43750000,0.45000000,0.02144787,0.07075473,2.00000000
0.43750000,0.46250000,0.02104658,0.07016782,2.00000000
0.43750000,0.47500000,0.02062233,0.06953815,2.00000000
0.43750000,0.48750000,0.02017755,0.06886990,2.00000000
0.43750000,0.50000000,0.01971462,0.06816716,2.00000000
0.43750000,0.51250000,0.01923585,0.06743394,2.00000000
0.43750000,0.52500000,0.01874343,0.06667412,2.00000000
0.43750000,0.53750000,0.01823946,0.06589143,2.00000000
0.43750000,0.55000000,0.01772591,0.06508940,2.00000000
0.43750000,0.56250000,0.01720461,0.06427139,2.00000000
0.43750000,0.57500000,0.01667726,0.06344056,2.00000000
0.43750000,0.58750000,0.01614542,0.06259983,2.00000000
0.43750000,0.60000000,0.01561051,0.06175193,2.00000000
0.43750000,0.61250000,0.01507381,0.06089938,2.00000000
0.43750000,0.62500000,0.01453647,0.06004447,2.00000000
0.43750000,0.63750000,0.01399949,0.05918931,2.00000000
0.43750000,0.65000000,0.01346378,0.05833578,2.00000000
0.43750000,0.66250000,0.01293010,0.05748561,2.00000000
0.43750000,0.67500000,0.01239911,0.05664031,2.00000000
0.43750000,0.68750000,0.01187138,0.05580124,2.00000000
0.43750000,0.70000000,0.01134736,0.05496962,2.00000000
0.43750000,0.71250000,0.01082742,0.05414649,2.00000000
0.43750000,0.72500000,0.01031186,0.05333276,2.00000000
0.43750000,0.73750000,0.00980089,0.05252923,2.00000000
0.43750000,0.75000000,0.00929466,0.05173657,2.00000000
0.43750000,0.76250000,0.00879324,0.05095534,2.00000000
0.43750000,0.77500000,0.00829667,0.05018603,2.00000000
0.43750000,0.78750000,0.00780492,0.04942900,2.00000000
0.43750000,0.80000000,0.00731793,0.04868457,2.00000000
0.43750000,0.81250000,0.00683557,0.04795297,2.00000000
0.43750000,0.82500000,0.00635772,0.04723437,2.00000000
0.43750000,0.83750000,0.00588417,0.04652888,2.00000000
0.43750000,0.85000000,0.00541474,0.04583656,2.00000000
0.43750000,0.86250000,0.00494919,0.04515743,2.00000000
0.43750000,0.87500000,0.00448726,0.04449148,2.00000000
0.43750000,0.88750000,0.00402867,0.04383864,2.00000000
0.43750000,0.90000000,0.00357314,0.04319883,2.00000000
0.43750000,0.91250000,0.00312035,0.04257193,2.00000000
0.43750000,0.92500000,0.00267000,0.04195781,2.00000000
0.43750000,0.93750000,0.00222175,0.04135631,2.00000000
0.43750000,0.95000000,0.00177527,0.04076727,2.00000000
0.43750000,0.96250000,0.00133020,0.04019050,2.00000000
0.43750000,0.97500000,0.00088620,0.03962579,2.00000000
0.43750000,0.98750000,0.00044292,0.03907295,2.00000000
0.43750000,1.00000000,0.00000000,0.03853176,2.00000000
0.45000000,-1.00000000,0.00000000,0.00964097,4.00000000
0.45000000,-0.98750000,0.00006443,0.00972443,4.00000000
0.45000000,-0.97500000,0.00012893,0.00980925,4.00000000
0.45000000,-0.96250000,0.00019356,0.00989547,4.00000000
0.45000000,-0.95000000,0.00025840,0.00998313,4.00000000
0.45000000,-0.93750000,0.00032352,0.01007224,4.00000000
0.45000000,-0.92500000,0.00038897,0.01016285,4.00000000
0.45000000,-0.91250000,0.00045484,0.01025500,4.00000000
0.45000000,-0.90000000,0.00052119,0.01034871,4.00000000
0.45000000,-0.88750000,0.00058810,0.01044403,4.00000000
0.45000000,-0.87500000,0.00065562,0.01054099,4.00000000
0.45000000,-0.86250000,0.00072384,0.01063963,4.00000000
0.45000000,-0.85000000,0.00079283,0.01073999,4.00000000
0.45000000,-0.83750000,0.00086266,0.01084212,4.00000000
0.45000000,-0.82500000,0.00093340,0.01094605,4.00000000
0.45000000,-0.81250000,0.00100512,0.01105183,4.00000000
0.45000000,-0.80000000,0.00107791,0.01115950,4.00000000
0.45000000,-0.78750000,0.00115184,0.01126911,4.00000000
0.45000000,-0.77500000,0.00122699,0.01138070,4.00000000
0.45000000,-0.76250000,0.00130343,0.01149433,4.00000000
0.45000000,-0.75000000,0.00138125,0.01161004,4.00000000
0.45000000,-0.73750000,0.00146052,0.01172788,4.00000000
0.45000000,-0.72500000,0.00154134,0.01184791,4.00000000
0.45000000,-0.71250000,0.00162378,0.01197017,4.00000000
0.45000000,-0.70000000,0.00170793,0.01209473,4.00000000
0.45000000,-0.68750000,0.00179387,0.01222164,4.00000000
0.45000000,-0.67500000,0.00188170,0.01235096,4.00000000
0.45000000,-0.66250000,0.00197150,0.01248274,4.00000000
0.45000000,-0.65000000,0.00206337,0.01261705,4.00000000
0.45000000,-0.63750000,0.00215740,0.01275394,4.00000000
0.45000000,-0.62500000,0.00225369,0.01289349,4.00000000
0.45000000,-0.61250000,0.00235233,0.01303575,4.00000000
0.45000000,-0.60000000,0.00245342,0.01318079,4.00000000
0.45000000,-0.58750000,0.00255707,0.01332868,4.00000000
0.45000000,-0.57500000,0.00266337,0.01347948,4.00000000
0.45000000,-0.56250000,0.00277243,0.01363327,4.00000000
0.45000000,-0.55000000,0.00288435,0.01379012,4.00000000
0.45000000,-0.53750000,0.00299926,0.01395010,4.00000000
0.45000000,-0.52500000,0.00311724,0.01411327,4.00000000
0.45000000,-0.51250000,0.00323843,0.01427973,4.00000000
0.45000000,-0.50000000,0.00336292,0.01444954,4.00000000
0.45000000,-0.48750000,0.00349084,0.01462277,4.00000000
0.45000000,-0.47500000,0.00362230,0.01479951,4.00000000
0.45000000,-0.46250000,0.00375742,0.01497983,4.00000000
0.45000000,-0.45000000,0.00389633,0.01516380,4.00000000
0.45000000,-0.43750000,0.00403913,0.01535152,4.00000000
0.45000000,-0.42500000,0.00418595,0.01554304,4.00000000
0.45000000,-0.41250000,0.00433691,0.01573845,4.00000000
0.45000000,-0.40000000,0.00449214,0.01593782,4.00000000
0.45000000,-0.38750000,0.00465175,0.01614123,4.00000000
0.45000000,-0.37500000,0.00481586,0.01634876,4.00000000
0.45000000,-0.36250000,0.00498460,0.01656046,4.00000000
0.45000000,-0.35000000,0.00515809,0.01677640,4.00000000
0.45000000,-0.33750000,0.00533643,0.01699666,4.00000000
0.45000000,-0.32500000,0.00551974,0.01722129,4.00000000
0.45000000,-0.31250000,0.00570813,0.01745035,4.00000000
0.45000000,-0.30000000,0.00590171,0.01768388,4.00000000
0.45000000,-0.28750000,0.00610056,0.01792193,4.00000000
0.45000000,-0.27500000,0.00630479,0.01816454,4.00000000
0.45000000,-0.26250000,0.00651447,0.01841172,4.00000000
0.45000000,-0.25000000,0.00672968,0.01866350,4.00000000
0.45000000,-0.23750000,0.00695047,0.01891989,4.00000000
0.45000000,-0.22500000,0.00717690,0.01918086,4.00000000
0.45000000,-0.21250000,0.00740900,0.01944641,4.00000000
0.45000000,-0.20000000,0.00764679,0.01971649,4.00000000
0.45000000,-0.18750000,0.00789026,0.01999104,4.00000000
0.45000000,-0.17500000,0.00813938,0.02026999,4.00000000
0.45000000,-0.16250000,0.00839411,0.02055324,4.00000000
0.45000000,-0.15000000,0.00865437,0.02084066,4.00000000
0.45000000,-0.13750000,0.00892005,0.02113209,4.00000000
0.45000000,-0.12500000,0.00919100,0.02142736,4.00000000
0.45000000,-0.11250000,0.00946705,0.02172625,4.00000000
0.45000000,-0.10000000,0.00974797,0.02202850,4.00000000
0.45000000,-0.08750000,0.01003349,0.02233382,4.00000000
0.45000000,-0.07500000,0.01032330,0.02264189,4.00000000
0.45000000,-0.06250000,0.01061702,0.02295232,4.00000000
0.45000000,-0.05000000,0.01091423,0.02326469,4.00000000
0.45000000,-0.03750000,0.01121443,0.02357851,4.00000000
0.45000000,-0.02500000,0.01151706,0.02389326,4.00000000
0.45000000,-0.01250000,0.01182149,0.02420835,4.00000000
0.45000000,0.00000000,0.01212704,0.04904627,2.00000000
0.45000000,0.01250000,0.01273846,0.05030236,2.00000000
0.45000000,0.02500000,0.01334859,0.05155342,2.00000000
0.45000000,0.03750000,0.01395571,0.05279631,2.00000000
0.45000000,0.05000000,0.01455803,0.05402779,2.00000000
0.45000000,0.06250000,0.01515368,0.05524446,2.00000000
0.45000000,0.07500000,0.01574069,0.05644284,2.00000000
0.45000000,0.08750000,0.01631703,0.05761931,2.00000000
0.45000000,0.10000000,0.01688059,0.05877018,2.00000000
0.45000000,0.11250000,0.01742920,0.05989167,2.00000000
0.45000000,0.12500000,0.01796063,0.06097995,2.00000000
0.45000000,0.13750000,0.01847263,0.06203113,2.00000000
0.45000000,0.15000000,0.01896290,0.06304136,2.00000000
0.45000000,0.16250000,0.01942919,0.06400681,2.00000000
0.45000000,0.17500000,0.01986924,0.06492370,2.00000000
0.45000000,0.18750000,0.02028086,0.06578839,2.00000000
0.45000000,0.20000000,0.02066195,0.06659740,2.00000000
0.45000000,0.21250000,0.02101051,0.06734745,2.00000000
0.45000000,0.22500000,0.02132469,0.06803551,2.00000000
0.45000000,0.23750000,0.02160283,0.06865886,2.00000000
0.45000000,0.25000000,0.02184344,0.06921511,2.00000000
0.45000000,0.26250000,0.02204530,0.06970227,2.00000000
0.45000000,0.27500000,0.02220740,0.07011874,2.00000000
0.45000000,0.28750000,0.02232904,0.07046339,2.00000000
0.45000000,0.30000000,0.02240978,0.07073553,2.00000000
0.45000000,0.31250000,0.02244949,0.07093497,2.00000000
0.45000000,0.32500000,0.02244832,0.07106198,2.00000000
0.45000000,0.33750000,0.02240672,0.07111733,2.00000000
0.45000000,0.35000000,0.02232544,0.07110221,2.00000000
0.45000000,0.36250000,0.02220546,0.07101829,2.00000000
0.45000000,0.37500000,0.02204805,0.07086762,2.00000000
0.45000000,0.38750000,0.02185467,0.07065262,2.00000000
0.45000000,0.40000000,0.02162700,0.07037606,2.00000000
0.45000000,0.41250000,0.02136686,0.07004098,2.00000000
0.45000000,0.42500000,0.02107622,0.06965065,2.00000000
0.45000000,0.43750000,0.02075716,0.06920853,2.00000000
0.45000000,0.45000000,0.02041181,0.06871822,2.00000000
0.45000000,0.46250000,0.02004235,0.06818340,2.00000000
0.45000000,0.47500000,0.01965097,0.06760780,2.00000000
0.45000000,0.48750000,0.01923984,0.06699515,2.00000000
0.45000000,0.50000000,0.01881110,0.06634914,2.00000000
0.45000000,0.51250000,0.01836682,0.06567340,2.00000000
0.45000000,0.52500000,0.01790899,0.06497145,2.00000000
0.45000000,0.53750000,0.01743952,0.06424668,2.00000000
0.45000000,0.55000000,0.01696021,0.06350235,2.00000000
0.45000000,0.56250000,0.01647275,0.06274155,2.00000000
0.45000000,0.57500000,0.01597872,0.06196720,2.00000000
0.45000000,0.58750000,0.01547958,0.06118203,2.00000000
0.45000000,0.60000000,0.01497664,0.06038861,2.00000000
0.45000000,0.61250000,0.01447113,0.05958930,2.00000000
0.45000000,0.62500000,0.01396414,0.05878629,2.00000000
0.45000000,0.63750000,0.01345663,0.05798159,2.00000000
0.45000000,0.65000000,0.01294949,0.05717701,2.00000000
0.45000000,0.66250000,0.01244345,0.05637422,2.00000000
0.45000000,0.67500000,0.01193919,0.05557472,2.00000000
0.45000000,0.68750000,0.01143726,0.05477983,2.00000000
0.45000000,0.70000000,0.01093813,0.05399076,2.00000000
0.45000000,0.71250000,0.01044220,0.05320856,2.00000000
0.45000000,0.72500000,0.00994978,0.05243417,2.00000000
0.45000000,0.73750000,0.00946110,0.05166839,2.00000000
0.45000000,0.75000000,0.00897635,0.05091193,2.00000000
0.45000000,0.76250000,0.00849564,0.05016539,2.00000000
0.45000000,0.77500000,0.00801903,0.04942928,2.00000000
0.45000000,0.78750000,0.00754654,0.04870402,2.00000000
0.45000000,0.80000000,0.00707814,0.04798997,2.00000000
0.45000000,0.81250000,0.00661376,0.04728741,2.00000000
0.45000000,0.82500000,0.00615329,0.04659654,2.00000000
0.45000000,0.83750000,0.00569659,0.04591754,2.00000000
0.45000000,0.85000000,0.00524350,0.04525052,2.00000000
0.45000000,0.86250000,0.00479382,0.04459554,2.00000000
0.45000000,0.87500000,0.00434734,0.04395263,2.00000000
0.45000000,0.88750000,0.00390382,0.04332177,2.00000000
0.45000000,0.90000000,0.00346302,0.04270294,2.00000000
0.45000000,0.91250000,0.00302466,0.04209605,2.00000000
0.45000000,0.92500000,0.00258846,0.04150103,2.00000000
0.45000000,0.93750000,0.00215415,0.04091775,2.00000000
0.45000000,0.95000000,0.00172141,0.04034609,2.00000000
0.45000000,0.96250000,0.00128994,0.03978589,2.00000000
0.45000000,0.97500000,0.00085942,0.03923701,2.00000000
0.45000000,0.98750000,0.00042955,0.03869927,2.00000000
0.45000000,1.00000000,0.00000000,0.03817249,2.00000000
0.46250000,-1.00000000,0.00000000,0.00961205,4.00000000
0.46250000,-0.98750000,0.00006324,0.00969475,4.00000000
0.46250000,-0.97500000,0.00012655,0.00977879,4.00000000
0.46250000,-0.96250000,0.00018999,0.00986421,4.00000000
0.46250000,-0.95000000,0.00025363,0.00995102,4.00000000
0.46250000,-0.93750000,0.00031754,0.01003927,4.00000000
0.46250000,-0.92500000,0.00038178,0.01012899,4.00000000
0.46250000,-0.91250000,0.00044642,0.01022021,4.00000000
0.46250000,-0.90000000,0.00051153,0.01031296,4.00000000
0.46250000,-0.88750000,0.00057718,0.01040729,4.00000000
0.46250000,-0.87500000,0.00064343,0.01050322,4.00000000
0.46250000,-0.86250000,0.00071036,0.01060079,4.00000000
0.46250000,-0.85000000,0.00077804,0.01070005,4.00000000
0.46250000,-0.83750000,0.00084653,0.01080103,4.00000000
0.46250000,-0.82500000,0.00091591,0.01090377,4.00000000
0.46250000,-0.81250000,0.00098625,0.01100832,4.00000000
0.46250000,-0.80000000,0.00105762,0.01111471,4.00000000
0.46250000,-0.78750000,0.00113009,0.01122299,4.00000000
0.46250000,-0.77500000,0.00120375,0.01133321,4.00000000
0.46250000,-0.76250000,0.00127867,0.01144541,4.00000000
0.46250000,-0.75000000,0.00135492,0.01155963,4.00000000
0.46250000,-0.73750000,0.00143258,0.01167593,4.00000000
0.46250000,-0.72500000,0.00151174,0.01179435,4.00000000
0.46250000,-0.71250000,0.00159248,0.01191495,4.00000000
0.46250000,-0.70000000,0.00167486,0.01203778,4.00000000
0.46250000,-0.68750000,0.00175899,0.01216288,4.00000000
0.46250000,-0.67500000,0.00184495,0.01229032,4.00000000
0.46250000,-0.66250000,0.00193281,0.01242015,4.00000000
0.46250000,-0.65000000,0.00202267,0.01255243,4.00000000
0.46250000,-0.63750000,0.00211462,0.01268721,4.00000000
0.46250000,-0.62500000,0.00220876,0.01282455,4.00000000
0.46250000,-0.61250000,0.00230516,0.01296452,4.00000000
0.46250000,-0.60000000,0.00240393,0.01310717,4.00000000
0.46250000,-0.58750000,0.00250516,0.01325256,4.00000000
0.46250000,-0.57500000,0.00260895,0.01340077,4.00000000
0.46250000,-0.56250000,0.00271540,0.01355185,4.00000000
0.46250000,-0.55000000,0.00282461,0.01370587,4.00000000
0.46250000,-0.53750000,0.00293668,0.01386290,4.00000000
0.46250000,-0.52500000,0.00305172,0.01402301,4.00000000
0.46250000,-0.51250000,0.00316982,0.01418625,4.00000000
0.46250000,-0.50000000,0.00329110,0.01435271,4.00000000
0.46250000,-0.48750000,0.00341566,0.01452244,4.00000000
0.46250000,-0.47500000,0.00354361,0.01469552,4.00000000
0.46250000,-0.46250000,0.00367507,0.01487202,4.00000000
0.46250000,-0.45000000,0.00381013,0.01505201,4.00000000
0.46250000,-0.43750000,0.00394892,0.01523555,4.00000000
0.46250000,-0.42500000,0.00409153,0.01542271,4.00000000
0.46250000,-0.41250000,0.00423809,0.01561356,4.00000000
0.46250000,-0.40000000,0.00438871,0.01580817,4.00000000
0.46250000,-0.38750000,0.00454348,0.01600659,4.00000000
0.46250000,-0.37500000,0.00470253,0.01620890,4.00000000
0.46250000,-0.36250000,0.00486595,0.01641514,4.00000000
0.46250000,-0.35000000,0.00503385,0.01662538,4.00000000
0.46250000,-0.33750000,0.00520634,0.01683967,4.00000000
0.46250000,-0.32500000,0.00538351,0.01705805,4.00000000
0.46250000,-0.31250000,0.00556545,0.01728058,4.00000000
0.46250000,-0.30000000,0.00575225,0.01750727,4.00000000
0.46250000,-0.28750000,0.00594400,0.01773817,4.00000000
0.46250000,-0.27500000,0.00614076,0.01797329,4.00000000
0.46250000,-0.26250000,0.00634260,0.01821264,4.00000000
0.46250000,-0.25000000,0.00654957,0.01845624,4.00000000
0.46250000,-0.23750000,0.00676172,0.01870406,4.00000000
0.46250000,-0.22500000,0.00697908,0.01895609,4.00000000
0.46250000,-0.21250000,0.00720166,0.01921228,4.00000000
0.46250000,-0.20000000,0.00742946,0.01947259,4.00000000
0.46250000,-0.18750000,0.00766245,0.01973695,4.00000000
0.46250000,-0.17500000,0.00790060,0.02000525,4.00000000
0.46250000,-0.16250000,0.00814382,0.02027739,4.00000000
0.46250000,-0.15000000,0.00839203,0.02055324,4.00000000
0.46250000,-0.13750000,0.00864511,0.02083262,4.00000000
0.46250000,-0.12500000,0.00890288,0.02111534,4.00000000
0.46250000,-0.11250000,0.00916516,0.02140119,4.00000000
0.46250000,-0.10000000,0.00943172,0.02168990,4.00000000
0.46250000,-0.08750000,0.00970227,0.02198118,4.00000000
0.46250000,-0.07500000,0.00997650,0.02227469,4.00000000
0.46250000,-0.06250000,0.01025404,0.02257006,4.00000000
0.46250000,-0.05000000,0.01053445,0.02286688,4.00000000
0.46250000,-0.03750000,0.01081725,0.02316467,4.00000000
0.46250000,-0.02500000,0.01110191,0.02346293,4.00000000
0.46250000,-0.01250000,0.01138781,0.02376109,4.00000000
0.46250000,0.00000000,0.01167430,0.04811706,2.00000000
0.46250000,0.01250000,0.01224711,0.04930267,2.00000000
0.46250000,0.02500000,0.01281822,0.05048269,2.00000000
0.46250000,0.03750000,0.01338603,0.05165415,2.00000000
0.46250000,0.05000000,0.01394884,0.05281401,2.00000000
0.46250000,0.06250000,0.01450490,0.05395912,2.00000000
0.46250000,0.07500000,0.01505240,0.05508624,2.00000000
0.46250000,0.08750000,0.01558945,0.05619202,2.00000000
0.46250000,0.10000000,0.01611411,0.05727307,2.00000000
0.46250000,0.11250000,0.01662439,0.05832591,2.00000000
0.46250000,0.12500000,0.01711827,0.05934705,2.00000000
0.46250000,0.13750000,0.01759369,0.06033297,2.00000000
0.46250000,0.15000000,0.01804860,0.06128017,2.00000000
0.46250000,0.16250000,0.01848095,0.06218520,2.00000000
0.46250000,0.17500000,0.01888874,0.06304467,2.00000000
0.46250000,0.18750000,0.01927002,0.06385533,2.00000000
0.46250000,0.20000000,0.01962290,0.06461405,2.00000000
0.46250000,0.21250000,0.01994564,0.06531794,2.00000000
0.46250000,0.22500000,0.02023658,0.06596430,2.00000000
0.46250000,0.23750000,0.02049427,0.06655072,2.00000000
0.46250000,0.25000000,0.02071741,0.06707510,2.00000000
0.46250000,0.26250000,0.02090490,0.06753566,2.00000000
0.46250000,0.27500000,0.02105588,0.06793101,2.00000000
0.46250000,0.28750000,0.02116973,0.06826013,2.00000000
0.46250000,0.30000000,0.02124605,0.06852243,2.00000000
0.46250000,0.31250000,0.02128472,0.06871772,2.00000000
0.46250000,0.32500000,0.02128588,0.06884624,2.00000000
0.46250000,0.33750000,0.02124991,0.06890863,2.00000000
0.46250000,0.35000000,0.02117745,0.06890595,2.00000000
0.46250000,0.36250000,0.02106936,0.06883964,2.00000000
0.46250000,0.37500000,0.02092672,0.06871149,2.00000000
0.46250000,0.38750000,0.02075082,0.06852363,2.00000000
0.46250000,0.40000000,0.02054311,0.06827848,2.00000000
0.46250000,0.41250000,0.02030519,0.06797871,2.00000000
0.46250000,0.42500000,0.02003880,0.06762721,2.00000000
0.46250000,0.43750000,0.01974574,0.06722705,2.00000000
0.46250000,0.45000000,0.01942792,0.06678141,2.00000000
0.46250000,0.46250000,0.01908726,0.06629357,2.00000000
0.46250000,0.47500000,0.01872571,0.06576687,2.00000000
0.46250000,0.48750000,0.01834520,0.06520466,2.00000000
0.46250000,0.50000000,0.01794766,0.06461026,2.00000000
0.46250000,0.51250000,0.01753495,0.06398694,2.00000000
0.46250000,0.52500000,0.01710888,0.06333792,2.00000000
0.46250000,0.53750000,0.01667119,0.06266628,2.00000000
0.46250000,0.55000000,0.01622352,0.06197501,2.00000000
0.46250000,0.56250000,0.01576743,0.06126697,2.00000000
0.46250000,0.57500000,0.01530438,0.06054484,2.00000000
0.46250000,0.58750000,0.01483571,0.05981120,2.00000000
0.46250000,0.60000000,0.01436268,0.05906842,2.00000000
0.46250000,0.61250000,0.01388642,0.05831874,2.00000000
0.46250000,0.62500000,0.01340798,0.05756424,2.00000000
0.46250000,0.63750000,0.01292829,0.05680680,2.00000000
0.46250000,0.65000000,0.01244818,0.05604820,2.00000000
0.46250000,0.66250000,0.01196839,0.05529003,2.00000000
0.46250000,0.67500000,0.01148957,0.05453374,2.00000000
0.46250000,0.68750000,0.01101227,0.05378064,2.00000000
0.46250000,0.70000000,0.01053697,0.05303192,2.00000000
0.46250000,0.71250000,0.01006408,0.05228862,2.00000000
0.46250000,0.72500000,0.00959391,0.05155168,2.00000000
0.46250000,0.73750000,0.00912674,0.05082193,2.00000000
0.46250000,0.75000000,0.00866277,0.05010009,2.00000000
0.46250000,0.76250000,0.00820213,0.04938678,2.00000000
0.46250000,0.77500000,0.00774493,0.04868254,2.00000000
0.46250000,0.78750000,0.00729121,0.04798784,2.00000000
0.46250000,0.80000000,0.00684096,0.04730307,2.00000000
0.46250000,0.81250000,0.00639416,0.04662853,2.00000000
0.46250000,0.82500000,0.00595074,0.04596449,2.00000000
0.46250000,0.83750000,0.00551059,0.04531114,2.00000000
0.46250000,0.85000000,0.00507357,0.04466866,2.00000000
0.46250000,0.86250000,0.00463955,0.04403713,2.00000000
0.46250000,0.87500000,0.00420833,0.04341664,2.00000000
0.46250000,0.88750000,0.00377972,0.04280721,2.00000000
0.46250000,0.90000000,0.00335350,0.04220884,2.00000000
0.46250000,0.91250000,0.00292945,0.04162152,2.00000000
0.46250000,0.92500000,0.00250731,0.04104517,2.00000000
0.46250000,0.93750000,0.00208684,0.04047974,2.00000000
0.46250000,0.95000000,0.00166777,0.03992513,2.00000000
0.46250000,0.96250000,0.00124983,0.03938122,2.00000000
0.46250000,0.97500000,0.00083275,0.03884790,2.00000000
0.46250000,0.98750000,0.00041623,0.03832502,2.00000000
0.46250000,1.00000000,0.00000000,0.03781244,2.00000000
0.47500000,-1.00000000,0.00000000,0.00958261,4.00000000
0.47500000,-0.98750000,0.00006202,0.00966454,4.00000000
0.47500000,-0.97500000,0.00012410,0.00974779,4.00000000
0.47500000,-0.96250000,0.00018632,0.00983239,4.00000000
0.47500000,-0.95000000,0.00024872,0.00991836,4.00000000
0.47500000,-0.93750000,0.00031139,0.01000574,4.00000000
0.47500000,-0.92500000,0.00037438,0.01009455,4.00000000
0.47500000,-0.91250000,0.00043776,0.01018483,4.00000000
0.47500000,-0.90000000,0.00050160,0.01027662,4.00000000
0.47500000,-0.88750000,0.00056596,0.01036994,4.00000000
0.47500000,-0.87500000,0.00063091,0.01046483,4.00000000
0.47500000,-0.86250000,0.00069651,0.01056133,4.00000000
0.47500000,-0.85000000,0.00076284,0.01065948,4.00000000
0.47500000,-0.83750000,0.00082996,0.01075930,4.00000000
0.47500000,-0.82500000,0.00089794,0.01086085,4.00000000
0.47500000,-0.81250000,0.00096685,0.01096415,4.00000000
0.47500000,-0.80000000,0.00103677,0.01106925,4.00000000
0.47500000,-0.78750000,0.00110776,0.01117620,4.00000000
0.47500000,-0.77500000,0.00117989,0.01128503,4.00000000
0.47500000,-0.76250000,0.00125325,0.01139579,4.00000000
0.47500000,-0.75000000,0.00132790,0.01150852,4.00000000
0.47500000,-0.73750000,0.00140392,0.01162327,4.00000000
0.47500000,-0.72500000,0.00148138,0.01174008,4.00000000
0.47500000,-0.71250000,0.00156037,0.01185900,4.00000000
0.47500000,-0.70000000,0.00164097,0.01198009,4.00000000
0.47500000,-0.68750000,0.00172324,0.01210339,4.00000000
0.47500000,-0.67500000,0.00180729,0.01222895,4.00000000
0.47500000,-0.66250000,0.00189318,0.01235682,4.00000000
0.47500000,-0.65000000,0.00198100,0.01248706,4.00000000
0.47500000,-0.63750000,0.00207084,0.01261972,4.00000000
0.47500000,-0.62500000,0.00216278,0.01275486,4.00000000
0.47500000,-0.61250000,0.00225691,0.01289254,4.00000000
